,ARKK_Vol,ARKK_Close,BITO_Vol,BITO_Close,QQQ_Vol,QQQ_Close,VTI_Vol,VTI_Close,JPST_Vol,JPST_Close,ETH_Daily_Volume,ETH_Close_Price_(USD),Bored_Ape_Vol,Bored_Ape_Avg_Sale_Price,Mutant_Ape_Vol,Mutant_Ape_Avg_Sale_Price,Sandbox_Vol,Sandbox_Avg_Sale_Price,ARKK_$_Vol,BITO_$_Vol,QQQ_$_Vol,VTI_$_Vol,JPST_$_Vol,ETH_$_Vol,Bored_Ape_$_Vol,Mutant_Ape_$_Vol,Sandbox_$_Vol
2019-08-12,,,,,,,,,,,4948234417.29,208.74,,,,,,,,,,,,1032894452265.1146,,,
2019-08-13,,,,,,,,,,,6077735189.95,186.49,,,,,,,,,,,,1133436835573.7756,,,
2019-08-14,,,,,,,,,,,6700788978.19,188.13,,,,,,,,,,,,1260619430466.8845,,,
2019-08-15,,,,,,,,,,,5429453088.63,185.35,,,,,,,,,,,,1006349129977.5704,,,
2019-08-16,,,,,,,,,,,4318106419.93,185.61,,,,,,,,,,,,801483732603.2074,,,
2019-08-17,,,,,,,,,,,4706435236.63,194.75,,,,,,,,,,,,916578262333.6925,,,
2019-08-18,,,,,,,,,,,4608919642.68,202.39,,,,,,,,,,,,932799246482.0052,,,
2019-08-19,,,,,,,,,,,4871895348.41,196.78,,,,,,,,,,,,958691566660.1198,,,
2019-08-20,,,,,,,,,,,5816344048.28,187.23,,,,,,,,,,,,1088994096159.4642,,,
2019-08-21,,,,,,,,,,,5276932443.57,190.46,,,,,,,,,,,,1005044553202.3422,,,
2019-08-22,,,,,,,,,,,4768491086.95,194.47,,,,,,,,,,,,927328461679.1665,,,
2019-08-23,,,,,,,,,,,4369126332.78,191.02,,,,,,,,,,,,834590512087.6356,,,
2019-08-24,,,,,,,,,,,4168998321.84,186.61,,,,,,,,,,,,777976776838.5625,,,
2019-08-25,,,,,,,,,,,4923471232.99,188.43,,,,,,,,,,,,927729684432.3057,,,
2019-08-26,,,,,,,,,,,4094324826.71,187.13,,,,,,,,,,,,766171004822.2423,,,
2019-08-27,,,,,,,,,,,5145221984.0,172.97,,,,,,,,,,,,889969046572.48,,,
2019-08-28,,,,,,,,,,,5184522971.06,168.97,,,,,,,,,,,,876028846420.0083,,,
2019-08-29,,,,,,,,,,,4313823804.1,168.54,,,,,,,,,,,,727051863943.014,,,
2019-08-30,,,,,,,,,,,4844479722.58,172.18,,,,,,,,,,,,834122518633.8245,,,
2019-08-31,,,,,,,,,,,4762463810.3,171.34,,,,,,,,,,,,816000549256.802,,,
2019-09-01,,,,,,,,,,,5519227388.67,178.77,,,,,,,,,,,,986672280272.536,,,
2019-09-02,,,,,,,,,,,5290626134.73,179.03,,,,,,,,,,,,947180796900.7118,,,
2019-09-03,,,,,,,,,,,4285927332.87,174.97,,,,,,,,,,,,749908705432.2639,,,
2019-09-04,,,,,,,,,,,4388788620.22,173.65,,,,,,,,,,,,762113143901.2031,,,
2019-09-05,,,,,,,,,,,5343474348.2,169.08,,,,,,,,,,,,903474642793.656,,,
2019-09-06,,,,,,,,,,,5400734196.57,178.15,,,,,,,,,,,,962140797118.9454,,,
2019-09-07,,,,,,,,,,,5267154500.16,181.74,,,,,,,,,,,,957252658859.0784,,,
2019-09-08,,,,,,,,,,,5568606718.34,180.72,,,,,,,,,,,,1006358606138.4048,,,
2019-09-09,,,,,,,,,,,4632977852.33,179.95,,,,,,,,,,,,833704364526.7834,,,
2019-09-10,,,,,,,,,,,5623093747.84,178.29,,,,,,,,,,,,1002541384302.3936,,,
2019-09-11,,,,,,,,,,,3999143117.51,181.05,,,,,,,,,,,,724044861425.1855,,,
2019-09-12,,,,,,,,,,,4164707636.04,181.52,,,,,,,,,,,,755977730093.9808,,,
2019-09-13,,,,,,,,,,,5002448424.82,188.65,,,,,,,,,,,,943711895342.293,,,
2019-09-14,,,,,,,,,,,4560478400.2,189.24,,,,,,,,,,,,863024932453.848,,,
2019-09-15,,,,,,,,,,,6288390556.97,197.63,,,,,,,,,,,,1242774625773.9812,,,
2019-09-16,,,,,,,,,,,7631281529.64,207.85,,,,,,,,,,,,1586161865935.674,,,
2019-09-17,,,,,,,,,,,6426590728.87,210.38,,,,,,,,,,,,1352026157539.6707,,,
2019-09-18,,,,,,,,,,,8002225557.63,221.04,,,,,,,,,,,,1768811937258.5352,,,
2019-09-19,,,,,,,,,,,5781838875.06,218.18,,,,,,,,,,,,1261481605760.5908,,,
2019-09-20,,,,,,,,,,,5358937040.78,215.25,,,,,,,,,,,,1153511198027.895,,,
2019-09-21,,,,,,,,,,,5750208383.52,211.28,,,,,,,,,,,,1214904027270.1057,,,
2019-09-22,,,,,,,,,,,5506873669.07,200.97,,,,,,,,,,,,1106716401272.9978,,,
2019-09-23,,,,,,,,,,,9169411543.87,166.66,,,,,,,,,,,,1528174127901.3743,,,
2019-09-24,,,,,,,,,,,7106630318.18,170.38,,,,,,,,,,,,1210827673611.5083,,,
2019-09-25,,,,,,,,,,,6106119763.58,166.1,,,,,,,,,,,,1014226492730.638,,,
2019-09-26,,,,,,,,,,,5987603952.62,174.28,,,,,,,,,,,,1043519616862.6136,,,
2019-09-27,,,,,,,,,,,5190413384.66,173.93,,,,,,,,,,,,902768599993.9138,,,
2019-09-28,,,,,,,,,,,4697722622.74,169.69,,,,,,,,,,,,797156551852.7506,,,
2019-09-29,,,,,,,,,,,5888917715.04,181.34,,,,,,,,,,,,1067896338445.3536,,,
2019-09-30,,,,,,,,,,,5445106561.44,176.44,,,,,,,,,,,,960734601700.4735,,,
2019-10-01,,,,,,,,,,,4354896679.81,181.09,,,,,,,,,,,,788628239746.793,,,
2019-10-02,,,,,,,,,,,4219045320.76,175.15,,,,,,,,,,,,738965787931.114,,,
2019-10-03,,,,,,,,,,,4172414331.42,176.1,,,,,,,,,,,,734762163763.062,,,
2019-10-04,,,,,,,,,,,3425910351.4,177.1,,,,,,,,,,,,606728723232.94,,,
2019-10-05,,,,,,,,,,,3442843730.19,170.35,,,,,,,,,,,,586488429437.8665,,,
2019-10-06,,,,,,,,,,,5386317455.02,180.4,,,,,,,,,,,,971691668885.6082,,,
2019-10-07,,,,,,,,,,,4850247653.0,181.04,,,,,,,,,,,,878088835099.12,,,
2019-10-08,,,,,,,,,,,6564508175.51,193.43,,,,,,,,,,,,1269772816388.8994,,,
2019-10-09,,,,,,,,,,,5415899120.41,191.96,,,,,,,,,,,,1039635995153.9036,,,
2019-10-10,,,,,,,,,,,5985761180.28,180.88,,,,,,,,,,,,1082704482289.0463,,,
2019-10-11,,,,,,,,,,,4380819893.3,180.06,,,,,,,,,,,,788810429987.598,,,
2019-10-12,,,,,,,,,,,4044521824.56,181.52,,,,,,,,,,,,734161601594.1312,,,
2019-10-13,,,,,,,,,,,5037288405.46,187.1,,,,,,,,,,,,942476660661.5659,,,
2019-10-14,,,,,,,,,,,5164404701.34,180.72,,,,,,,,,,,,933311217626.1648,,,
2019-10-15,,,,,,,,,,,4935439104.28,174.95,,,,,,,,,,,,863455071293.7859,,,
2019-10-16,,,,,,,,,,,4212315062.95,177.41,,,,,,,,,,,,747306815317.9595,,,
2019-10-17,,,,,,,,,,,4936705776.99,173.4,,,,,,,,,,,,856024781730.066,,,
2019-10-18,,,,,,,,,,,4100428363.84,172.31,,,,,,,,,,,,706544811373.2704,,,
2019-10-19,,,,,,,,,,,4421585157.3,175.83,,,,,,,,,,,,777447318208.0591,,,
2019-10-20,,,,,,,,,,,4415826309.04,174.33,,,,,,,,,,,,769811000454.9432,,,
2019-10-21,,,,,,,,,,,4498500834.96,171.38,,,,,,,,,,,,770953073095.4448,,,
2019-10-22,,,,,,,,,,,6576453241.22,162.53,,,,,,,,,,,,1068870945295.4867,,,
2019-10-23,,,,,,,,,,,4652543523.65,161.02,,,,,,,,,,,,749152558178.123,,,
2019-10-24,,,,,,,,,,,7981058133.3,181.66,,,,,,,,,,,,1449839020495.278,,,
2019-10-25,,,,,,,,,,,9884145218.65,179.9,,,,,,,,,,,,1778157724835.135,,,
2019-10-26,,,,,,,,,,,7696303999.86,184.23,,,,,,,,,,,,1417890085894.2078,,,
2019-10-27,,,,,,,,,,,6896865076.72,182.14,,,,,,,,,,,,1256195005073.7808,,,
2019-10-28,,,,,,,,,,,7608410476.88,191.02,,,,,,,,,,,,1453358569293.6177,,,
2019-10-29,,,,,,,,,,,7219534344.71,183.31,,,,,,,,,,,,1323412840728.79,,,
2019-10-30,,,,,,,,,,,6589273148.11,182.51,,,,,,,,,,,,1202608242261.556,,,
2019-10-31,,,,,,,,,,,5960036144.74,183.45,,,,,,,,,,,,1093368630752.5529,,,
2019-11-01,,,,,,,,,,,5139646555.71,183.26,,,,,,,,,,,,941891627799.4146,,,
2019-11-02,,,,,,,,,,,5100650051.73,182.03,,,,,,,,,,,,928471328916.4119,,,
2019-11-03,,,,,,,,,,,6711091188.54,186.26,,,,,,,,,,,,1250007844777.4604,,,
2019-11-04,,,,,,,,,,,7561919941.08,188.99,,,,,,,,,,,,1429127249664.7092,,,
2019-11-05,,,,,,,,,,,7390092521.81,191.25,,,,,,,,,,,,1413355194796.1626,,,
2019-11-06,,,,,,,,,,,162196227545.2,186.47,,,,,,,,,,,,30244730550353.445,,,
2019-11-07,,,,,,,,,,,214675649223.16,183.6,,,,,,,,,,,,39414449197372.17,,,
2019-11-08,,,,,,,,,,,6398578081.09,185.18,,,,,,,,,,,,1184888689056.2463,,,
2019-11-09,,,,,,,,,,,7591891979.12,189.33,,,,,,,,,,,,1437372908406.7898,,,
2019-11-10,,,,,,,,,,,6658540080.96,184.74,,,,,,,,,,,,1230098694556.5505,,,
2019-11-11,,,,,,,,,,,6409583563.05,187.06,,,,,,,,,,,,1198976701304.133,,,
2019-11-12,,,,,,,,,,,5992485546.29,188.02,,,,,,,,,,,,1126707132413.4458,,,
2019-11-13,,,,,,,,,,,1.8473000006064497e+19,184.73,,,,,,,,,,,,3.412517291120294e+21,,,
2019-11-14,,,,,,,,,,,6636302575.7,179.96,,,,,,,,,,,,1194269011522.972,,,
2019-11-15,,,,,,,,,,,4962634833.41,182.64,,,,,,,,,,,,906375625974.0023,,,
2019-11-16,,,,,,,,,,,5460236961.22,184.1,,,,,,,,,,,,1005229624560.602,,,
2019-11-17,,,,,,,,,,,5878161597.68,178.14,,,,,,,,,,,,1047135707010.7152,,,
2019-11-18,,,,,,,,,,,5138466986.38,175.93,,,,,,,,,,,,904010496913.8335,,,
2019-11-19,,,,,,,,,,,5090803417.34,174.66,,,,,,,,,,,,889159724872.6044,,,
2019-11-20,,,,,,,,,,,7070777736.46,161.12,,,,,,,,,,,,1139243708898.4353,,,
2019-11-21,,,,,,,,,,,10050191028.0,150.0,,,,,,,,,,,,1507528654200.0,,,
2019-11-22,,,,,,,,,,,6245400339.21,152.44,,,,,,,,,,,,952048827709.1724,,,
2019-11-23,,,,,,,,,,,5406735466.72,140.47,,,,,,,,,,,,759484131010.1584,,,
2019-11-24,,,,,,,,,,,8334135631.16,146.33,,,,,,,,,,,,1219534066907.6428,,,
2019-11-25,,,,,,,,,,,5501702874.25,147.7,,,,,,,,,,,,812601514526.725,,,
2019-11-26,,,,,,,,,,,6683584210.72,153.04,,,,,,,,,,,,1022855727608.5887,,,
2019-11-27,,,,,,,,,,,5093244293.37,151.23,,,,,,,,,,,,770251334486.345,,,
2019-11-28,,,,,,,,,,,5563629950.62,155.08,,,,,,,,,,,,862807732742.1497,,,
2019-11-29,,,,,,,,,,,4758314286.21,152.04,,,,,,,,,,,,723454104075.3684,,,
2019-11-30,,,,,,,,,,,5262675195.9,151.23,,,,,,,,,,,,795874369875.9569,,,
2019-12-01,,,,,,,,,,,4620175325.95,149.2,,,,,,,,,,,,689330158631.7399,,,
2019-12-02,,,,,,,,,,,4100061983.76,147.66,,,,,,,,,,,,605415152522.0016,,,
2019-12-03,,,,,,,,,,,4991279673.48,145.67,,,,,,,,,,,,727079710035.8314,,,
2019-12-04,,,,,,,,,,,4730230450.51,148.36,,,,,,,,,,,,701776989637.6637,,,
2019-12-05,,,,,,,,,,,4367805148.82,149.06,,,,,,,,,,,,651065035483.1091,,,
2019-12-06,,,,,,,,,,,4087355354.39,147.52,,,,,,,,,,,,602966661879.6128,,,
2019-12-07,,,,,,,,,,,4584137126.29,150.94,,,,,,,,,,,,691929657842.2125,,,
2019-12-08,,,,,,,,,,,4744338238.18,147.53,,,,,,,,,,,,699932220278.6954,,,
2019-12-09,,,,,,,,,,,4928021517.43,145.76,,,,,,,,,,,,718308416380.5968,,,
2019-12-10,,,,,,,,,,,4633879063.29,143.37,,,,,,,,,,,,664359241303.8873,,,
2019-12-11,,,,,,,,,,,4812183158.98,144.85,,,,,,,,,,,,697044730578.2529,,,
2019-12-12,,,,,,,,,,,4479262652.56,144.87,,,,,,,,,,,,648910780476.3673,,,
2019-12-13,,,,,,,,,,,4254242674.68,142.03,,,,,,,,,,,,604230087084.8004,,,
2019-12-14,,,,,,,,,,,4250717494.27,142.72,,,,,,,,,,,,606662400782.2144,,,
2019-12-15,,,,,,,,,,,6456186827.8,132.91,,,,,,,,,,,,858091791282.898,,,
2019-12-16,,,,,,,,,,,5506122077.07,122.23,,,,,,,,,,,,673013301480.2661,,,
2019-12-17,,,,,,,,,,,8111826200.5,133.13,,,,,,,,,,,,1079927422072.565,,,
2019-12-18,,,,,,,,,,,5289181171.29,128.22,,,,,,,,,,,,678178809782.8038,,,
2019-12-19,,,,,,,,,,,4480831226.76,128.44,,,,,,,,,,,,575517962765.0544,,,
2019-12-20,,,,,,,,,,,3597508588.7,127.44,,,,,,,,,,,,458466494543.928,,,
2019-12-21,,,,,,,,,,,5296566914.25,132.31,,,,,,,,,,,,700788768424.4175,,,
2019-12-22,,,,,,,,,,,5622443484.16,128.0,,,,,,,,,,,,719672765972.48,,,
2019-12-23,,,,,,,,,,,4551281114.31,127.86,,,,,,,,,,,,581926803275.6766,,,
2019-12-24,,,,,,,,,,,4627964754.32,124.97,,,,,,,,,,,,578356755347.3704,,,
2019-12-25,,,,,,,,,,,5094022059.35,125.62,,,,,,,,,,,,639911051095.5471,,,
2019-12-26,,,,,,,,,,,4306338518.09,126.36,,,,,,,,,,,,544148935145.8524,,,
2019-12-27,,,,,,,,,,,3971231530.9,128.18,,,,,,,,,,,,509032457630.762,,,
2019-12-28,,,,,,,,,,,5559831006.72,134.67,,,,,,,,,,,,748742441674.9824,,,
2019-12-29,,,,,,,,,,,4996000974.07,131.45,,,,,,,,,,,,656724328041.5013,,,
2019-12-30,,,,,,,,,,,4644256505.97,129.02,,,,,,,,,,,,599201974400.2495,,,
2019-12-31,,,,,,,,,,,3819124430.65,130.57,,,,,,,,,,,,498663076909.97046,,,
2020-01-01,,,,,,,,,,,4131289574.99,127.05,,,,,,,,,,,,524880340502.47943,,,
2020-01-02,,,,,,,,,,,6397818330.28,134.24,,,,,,,,,,,,858843132656.7872,,,
2020-01-03,,,,,,,,,,,4264569259.06,134.2,,,,,,,,,,,,572305194565.8519,,,
2020-01-04,,,,,,,,,,,4952637073.41,135.5,,,,,,,,,,,,671082323447.0549,,,
2020-01-05,,,,,,,,,,,6544384472.48,144.15,,,,,,,,,,,,943373021707.992,,,
2020-01-06,,,,,,,,,,,6317732535.78,142.89,,,,,,,,,,,,902740802037.6041,,,
2020-01-07,,,,,,,,,,,6560645568.25,140.47,,,,,,,,,,,,921573882972.0775,,,
2020-01-08,,,,,,,,,,,5257593857.41,137.74,,,,,,,,,,,,724180977919.6534,,,
2020-01-09,,,,,,,,,,,6447513631.23,144.8,,,,,,,,,,,,933599973802.104,,,
2020-01-10,,,,,,,,,,,6076452541.39,142.52,,,,,,,,,,,,866016016198.903,,,
2020-01-11,,,,,,,,,,,4914391066.74,146.37,,,,,,,,,,,,719319420438.7338,,,
2020-01-12,,,,,,,,,,,4502258306.19,143.49,,,,,,,,,,,,646029044355.2031,,,
2020-01-13,,,,,,,,,,,13048947007.48,165.66,,,,,,,,,,,,2161688561259.1367,,,
2020-01-14,,,,,,,,,,,9682644625.21,166.04,,,,,,,,,,,,1607706313569.8682,,,
2020-01-15,,,,,,,,,,,7648250346.94,164.1,,,,,,,,,,,,1255077881932.854,,,
2020-01-16,,,,,,,,,,,9864189263.8,169.98,,,,,,,,,,,,1676714891060.7239,,,
2020-01-17,,,,,,,,,,,9478673134.23,173.91,,,,,,,,,,,,1648436044773.9392,,,
2020-01-18,,,,,,,,,,,8313490203.44,166.92,,,,,,,,,,,,1387687784758.2046,,,
2020-01-19,,,,,,,,,,,5876191243.95,166.64,,,,,,,,,,,,979208508891.8279,,,
2020-01-20,,,,,,,,,,,5831587822.25,169.09,,,,,,,,,,,,986063184864.2526,,,
2020-01-21,,,,,,,,,,,5406887088.48,167.97,,,,,,,,,,,,908194824251.9855,,,
2020-01-22,,,,,,,,,,,6503973326.76,162.51,,,,,,,,,,,,1056960705331.7676,,,
2020-01-23,,,,,,,,,,,6746120731.9,162.4,,,,,,,,,,,,1095570006860.5599,,,
2020-01-24,,,,,,,,,,,4332836752.55,160.66,,,,,,,,,,,,696113552664.683,,,
2020-01-25,,,,,,,,,,,5214953225.25,167.66,,,,,,,,,,,,874339057745.415,,,
2020-01-26,,,,,,,,,,,7058408631.31,169.7,,,,,,,,,,,,1197811944733.307,,,
2020-01-27,,,,,,,,,,,7874336990.6,175.82,,,,,,,,,,,,1384465929687.292,,,
2020-01-28,,,,,,,,,,,6814594985.61,173.47,,,,,,,,,,,,1182127792153.7666,,,
2020-01-29,,,,,,,,,,,8674212208.83,184.42,,,,,,,,,,,,1599698215552.4285,,,
2020-01-30,,,,,,,,,,,7690893625.54,179.65,,,,,,,,,,,,1381669039828.261,,,
2020-01-31,,,,,,,,,,,6858275455.47,183.65,,,,,,,,,,,,1259522287397.0657,,,
2020-02-01,,,,,,,,,,,9596458078.06,188.37,,,,,,,,,,,,1807684808164.162,,,
2020-02-02,,,,,,,,,,,7851415674.05,189.68,,,,,,,,,,,,1489256525053.8042,,,
2020-02-03,,,,,,,,,,,9096281613.04,188.39,,,,,,,,,,,,1713648493080.6057,,,
2020-02-04,,,,,,,,,,,10365964968.07,203.86,,,,,,,,,,,,2113205618390.7502,,,
2020-02-05,,,,,,,,,,,11609872767.87,212.87,,,,,,,,,,,,2471393616096.4873,,,
2020-02-06,,,,,,,,,,,11371139603.5,223.24,,,,,,,,,,,,2538493205085.3403,,,
2020-02-07,,,,,,,,,,,11451630916.88,223.21,,,,,,,,,,,,2556118536956.7847,,,
2020-02-08,,,,,,,,,,,9247150987.28,228.65,,,,,,,,,,,,2114361073241.5723,,,
2020-02-09,,,,,,,,,,,10579486540.9,223.19,,,,,,,,,,,,2361235601063.4707,,,
2020-02-10,,,,,,,,,,,12532542413.93,237.74,,,,,,,,,,,,2979486633487.7183,,,
2020-02-11,,,,,,,,,,,19778830351.8,265.94,,,,,,,,,,,,5259982143757.691,,,
2020-02-12,,,,,,,,,,,20750761151.7,268.52,,,,,,,,,,,,5571994384454.483,,,
2020-02-13,,,,,,,,,,,18449254740.56,285.64,,,,,,,,,,,,5269845124093.559,,,
2020-02-14,,,,,,,,,,,17981740642.34,264.67,,,,,,,,,,,,4759227295808.128,,,
2020-02-15,,,,,,,,,,,19485566665.88,259.95,,,,,,,,,,,,5065273054795.506,,,
2020-02-16,,,,,,,,,,,20842454396.48,267.5,,,,,,,,,,,,5575356551058.399,,,
2020-02-17,,,,,,,,,,,20879976324.51,283.08,,,,,,,,,,,,5910703697942.29,,,
2020-02-18,,,,,,,,,,,15603840044.49,258.79,,,,,,,,,,,,4038117765113.5674,,,
2020-02-19,,,,,,,,,,,16716483018.31,257.71,,,,,,,,,,,,4308004838648.6694,,,
2020-02-20,,,,,,,,,,,14580673552.13,265.62,,,,,,,,,,,,3872918508916.7705,,,
2020-02-21,,,,,,,,,,,10346775636.91,262.1,,,,,,,,,,,,2711889894434.1113,,,
2020-02-22,,,,,,,,,,,13138036216.29,275.58,,,,,,,,,,,,3620580020485.198,,,
2020-02-23,,,,,,,,,,,14021382799.32,265.86,,,,,,,,,,,,3727724831027.2153,,,
2020-02-24,,,,,,,,,,,15222331440.11,246.79,,,,,,,,,,,,3756719176104.747,,,
2020-02-25,,,,,,,,,,,19543733029.31,223.97,,,,,,,,,,,,4377209886574.561,,,
2020-02-26,,,,,,,,,,,20104927381.99,227.59,,,,,,,,,,,,4575680422867.1045,,,
2020-02-27,,,,,,,,,,,16911871035.94,227.75,,,,,,,,,,,,3851678628435.335,,,
2020-02-28,,,,,,,,,,,12265110904.29,217.91,,,,,,,,,,,,2672690317153.834,,,
2020-02-29,,,,,,,,,,,12857623357.5,218.27,,,,,,,,,,,,2806433450241.525,,,
2020-03-01,,,,,,,,,,,14925577066.23,232.09,,,,,,,,,,,,3464077181301.321,,,
2020-03-02,,,,,,,,,,,14187301253.51,223.96,,,,,,,,,,,,3177387988736.0996,,,
2020-03-03,,,,,,,,,,,11386686071.44,224.87,,,,,,,,,,,,2560524096884.713,,,
2020-03-04,,,,,,,,,,,12480680194.61,228.78,,,,,,,,,,,,2855330014922.876,,,
2020-03-05,,,,,,,,,,,13639382206.57,245.68,,,,,,,,,,,,3350923420510.1177,,,
2020-03-06,,,,,,,,,,,13375879994.03,237.64,,,,,,,,,,,,3178644121781.289,,,
2020-03-07,,,,,,,,,,,15011948978.25,199.75,,,,,,,,,,,,2998636808405.4375,,,
2020-03-08,,,,,,,,,,,17636381935.14,203.06,,,,,,,,,,,,3581243715749.5283,,,
2020-03-09,,,,,,,,,,,13319696346.33,200.6,,,,,,,,,,,,2671931087073.798,,,
2020-03-10,,,,,,,,,,,12748783201.42,194.82,,,,,,,,,,,,2483717943300.6445,,,
2020-03-11,,,,,,,,,,,15804937951.1,110.23,,,,,,,,,,,,1742178310349.7532,,,
2020-03-12,,,,,,,,,,,22665218690.32,135.18,,,,,,,,,,,,3063884262557.4575,,,
2020-03-13,,,,,,,,,,,9456723947.19,122.7,,,,,,,,,,,,1160340028320.2131,,,
2020-03-14,,,,,,,,,,,9491860780.97,123.64,,,,,,,,,,,,1173573666959.1306,,,
2020-03-15,,,,,,,,,,,12602512926.55,111.34,,,,,,,,,,,,1403163789242.077,,,
2020-03-16,,,,,,,,,,,9189259284.24,116.2,,,,,,,,,,,,1067791928828.688,,,
2020-03-17,,,,,,,,,,,9236955623.94,118.6,,,,,,,,,,,,1095502936999.284,,,
2020-03-18,,,,,,,,,,,13199545423.68,136.81,,,,,,,,,,,,1805829809413.661,,,
2020-03-19,,,,,,,,,,,15156946890.03,133.31,,,,,,,,,,,,2020572589909.8994,,,
2020-03-20,,,,,,,,,,,10788022861.74,132.83,,,,,,,,,,,,1432973076724.9243,,,
2020-03-21,,,,,,,,,,,9400722171.68,122.51,,,,,,,,,,,,1151682473252.5168,,,
2020-03-22,,,,,,,,,,,11027389336.25,136.64,,,,,,,,,,,,1506782478905.2,,,
2020-03-23,,,,,,,,,,,10874250614.59,139.0,,,,,,,,,,,,1511520835428.01,,,
2020-03-24,,,,,,,,,,,9251902687.49,136.23,,,,,,,,,,,,1260386703116.7627,,,
2020-03-25,,,,,,,,,,,7663737727.23,138.81,,,,,,,,,,,,1063803433916.7963,,,
2020-03-26,,,,,,,,,,,7392536438.67,131.68,,,,,,,,,,,,973449198244.0657,,,
2020-03-27,,,,,,,,,,,8634252731.23,131.24,,,,,,,,,,,,1133159328446.6252,,,
2020-03-28,,,,,,,,,,,6343704683.39,124.53,,,,,,,,,,,,789981544222.5568,,,
2020-03-29,,,,,,,,,,,8305601460.56,132.29,,,,,,,,,,,,1098748017217.4824,,,
2020-03-30,,,,,,,,,,,7373231170.68,133.1,,,,,,,,,,,,981377068817.508,,,
2020-03-31,,,,,,,,,,,8238311212.65,136.07,,,,,,,,,,,,1120987006705.2854,,,
2020-04-01,,,,,,,,,,,11615598800.12,141.46,,,,,,,,,,,,1643142606264.9753,,,
2020-04-02,,,,,,,,,,,9647083622.17,141.48,,,,,,,,,,,,1364869390864.6116,,,
2020-04-03,,,,,,,,,,,8137561983.25,144.53,,,,,,,,,,,,1176121833439.1226,,,
2020-04-04,,,,,,,,,,,7247519746.23,142.82,,,,,,,,,,,,1035090770156.5685,,,
2020-04-05,,,,,,,,,,,1134399596631.22,171.78,,,,,,,,,,,,194867162709310.97,,,
2020-04-06,,,,,,,,,,,16710185672.93,164.7,,,,,,,,,,,,2752167580331.571,,,
2020-04-07,,,,,,,,,,,12690383336.35,173.21,,,,,,,,,,,,2198101297689.1836,,,
2020-04-08,,,,,,,,,,,11202443745.2,169.89,,,,,,,,,,,,1903183167872.028,,,
2020-04-09,,,,,,,,,,,12993889560.96,158.16,,,,,,,,,,,,2055113572961.4333,,,
2020-04-10,,,,,,,,,,,9192636413.14,158.55,,,,,,,,,,,,1457492503303.347,,,
2020-04-11,,,,,,,,,,,10112693427.48,158.81,,,,,,,,,,,,1605996843218.0986,,,
2020-04-12,,,,,,,,,,,11757730421.17,156.81,,,,,,,,,,,,1843729707343.6677,,,
2020-04-13,,,,,,,,,,,10370006642.68,158.64,,,,,,,,,,,,1645097853794.7551,,,
2020-04-14,,,,,,,,,,,9602705142.59,152.94,,,,,,,,,,,,1468637724507.7146,,,
2020-04-15,,,,,,,,,,,16367673359.67,172.6,,,,,,,,,,,,2825060421879.042,,,
2020-04-16,,,,,,,,,,,10821820418.55,170.79,,,,,,,,,,,,1848258709284.1543,,,
2020-04-17,,,,,,,,,,,13925557204.15,187.85,,,,,,,,,,,,2615915920799.577,,,
2020-04-18,,,,,,,,,,,12988626728.34,180.32,,,,,,,,,,,,2342109171654.2686,,,
2020-04-19,,,,,,,,,,,16105480185.22,170.65,,,,,,,,,,,,2748400193607.793,,,
2020-04-20,,,,,,,,,,,12137978162.51,171.03,,,,,,,,,,,,2075958405134.0854,,,
2020-04-21,,,,,,,,,,,12776458901.42,183.02,,,,,,,,,,,,2338347508137.8887,,,
2020-04-22,,,,,,,,,,,14605496780.16,185.73,,,,,,,,,,,,2712678916979.1167,,,
2020-04-23,,,,,,,,,,,11337501462.36,187.66,,,,,,,,,,,,2127595524426.4778,,,
2020-04-24,,,,,,,,,,,12281218579.96,194.41,,,,,,,,,,,,2387591704130.0234,,,
2020-04-25,,,,,,,,,,,12106037791.97,197.62,,,,,,,,,,,,2392395188449.1113,,,
2020-04-26,,,,,,,,,,,12927603995.76,196.71,,,,,,,,,,,,2542988982005.9497,,,
2020-04-27,,,,,,,,,,,10986225961.8,196.88,,,,,,,,,,,,2162968167359.1838,,,
2020-04-28,,,,,,,,,,,18554480666.42,215.58,,,,,,,,,,,,3999974942066.823,,,
2020-04-29,,,,,,,,,,,19515050120.68,206.44,,,,,,,,,,,,4028686946913.179,,,
2020-04-30,,,,,,,,,,,14349751570.0,212.16,,,,,,,,,,,,3044443293091.1997,,,
2020-05-01,,,,,,,,,,,11423050566.37,214.11,,,,,,,,,,,,2445789356765.481,,,
2020-05-02,,,,,,,,,,,13290076991.47,210.12,,,,,,,,,,,,2792510977447.6763,,,
2020-05-03,,,,,,,,,,,15077716063.48,206.76,,,,,,,,,,,,3117468573285.1245,,,
2020-05-04,,,,,,,,,,,12019917714.9,205.43,,,,,,,,,,,,2469251696171.907,,,
2020-05-05,,,,,,,,,,,13024909939.53,199.08,,,,,,,,,,,,2592999070761.633,,,
2020-05-06,,,,,,,,,,,16195803099.36,212.3,,,,,,,,,,,,3438368997994.1284,,,
2020-05-07,,,,,,,,,,,13992049497.72,211.46,,,,,,,,,,,,2958758786787.871,,,
2020-05-08,,,,,,,,,,,13471270771.17,210.19,,,,,,,,,,,,2831526403392.222,,,
2020-05-09,,,,,,,,,,,18151123785.26,187.72,,,,,,,,,,,,3407328956969.007,,,
