,is_bundle,event_id,seller_address,seller_username,created_date,starting_price,payment_token,usd_price,total_price_usd
1402,False,83483,0xc8e1713bd55a4e6729f724c993589a8701d932f4,whassup,2020-10-24 19:49:15.236758,150000.0,SAND,3.16,474000.0
1403,False,83891,0xc8e1713bd55a4e6729f724c993589a8701d932f4,whassup,2020-10-24 19:48:40.081377,150000.0,SAND,3.16,474000.0
1404,False,84299,0xc8e1713bd55a4e6729f724c993589a8701d932f4,whassup,2020-10-24 19:48:04.639216,150000.0,SAND,3.16,474000.0
1405,False,85931,0xc8e1713bd55a4e6729f724c993589a8701d932f4,whassup,2020-10-24 19:47:09.900708,150000.0,SAND,3.16,474000.0
1406,False,94825,0xc8e1713bd55a4e6729f724c993589a8701d932f4,whassup,2020-10-24 19:44:59.747245,150000.0,SAND,3.16,474000.0
1407,False,95233,0xc8e1713bd55a4e6729f724c993589a8701d932f4,whassup,2020-10-24 19:44:25.272908,150000.0,SAND,3.16,474000.0
1408,False,94824,0xc8e1713bd55a4e6729f724c993589a8701d932f4,whassup,2020-10-24 19:43:46.308635,150000.0,SAND,3.16,474000.0
1409,False,95232,0xc8e1713bd55a4e6729f724c993589a8701d932f4,whassup,2020-10-24 19:43:15.626747,150000.0,SAND,3.16,474000.0
1410,False,91561,0xc8e1713bd55a4e6729f724c993589a8701d932f4,whassup,2020-10-24 19:42:43.647598,150000.0,SAND,3.16,474000.0
1411,False,91969,0xc8e1713bd55a4e6729f724c993589a8701d932f4,whassup,2020-10-24 19:42:06.741302,150000.0,SAND,3.16,474000.0
1412,False,92377,0xc8e1713bd55a4e6729f724c993589a8701d932f4,whassup,2020-10-24 19:41:34.375169,150000.0,SAND,3.16,474000.0
1413,False,90744,0xc8e1713bd55a4e6729f724c993589a8701d932f4,whassup,2020-10-24 19:41:00.186605,150000.0,SAND,3.16,474000.0
1414,False,91152,0xc8e1713bd55a4e6729f724c993589a8701d932f4,whassup,2020-10-24 19:40:21.414942,150000.0,SAND,3.16,474000.0
1415,False,91560,0xc8e1713bd55a4e6729f724c993589a8701d932f4,whassup,2020-10-24 19:39:46.165433,150000.0,SAND,3.16,474000.0
1416,False,91968,0xc8e1713bd55a4e6729f724c993589a8701d932f4,whassup,2020-10-24 19:39:09.247275,150000.0,SAND,3.16,474000.0
1417,False,92376,0xc8e1713bd55a4e6729f724c993589a8701d932f4,whassup,2020-10-24 19:38:35.856613,150000.0,SAND,3.16,474000.0
1419,False,103508,0xc8e1713bd55a4e6729f724c993589a8701d932f4,whassup,2020-10-24 18:29:53.503174,150000.0,SAND,3.16,474000.0
1420,False,103915,0xc8e1713bd55a4e6729f724c993589a8701d932f4,whassup,2020-10-24 18:29:11.360874,150000.0,SAND,3.16,474000.0
1421,False,104325,0xc8e1713bd55a4e6729f724c993589a8701d932f4,whassup,2020-10-24 18:28:22.987556,150000.0,SAND,3.16,474000.0
1422,False,104327,0xc8e1713bd55a4e6729f724c993589a8701d932f4,whassup,2020-10-24 18:27:38.636861,150000.0,SAND,3.16,474000.0
1423,False,113708,0xc8e1713bd55a4e6729f724c993589a8701d932f4,whassup,2020-10-24 18:26:44.054175,150000.0,SAND,3.16,474000.0
1424,False,115310,0xc8e1713bd55a4e6729f724c993589a8701d932f4,whassup,2020-10-24 18:26:11.885900,150000.0,SAND,3.16,474000.0
1425,False,115309,0xc8e1713bd55a4e6729f724c993589a8701d932f4,whassup,2020-10-24 18:25:37.480194,150000.0,SAND,3.16,474000.0
1426,False,111238,0xc8e1713bd55a4e6729f724c993589a8701d932f4,whassup,2020-10-24 18:25:10.526570,150000.0,SAND,3.16,474000.0
1427,False,99002,0xc8e1713bd55a4e6729f724c993589a8701d932f4,whassup,2020-10-24 18:24:23.056597,150000.0,SAND,3.16,474000.0
1431,False,98186,0xc8e1713bd55a4e6729f724c993589a8701d932f4,whassup,2020-10-24 18:23:48.310947,150000.0,SAND,3.16,474000.0
1432,False,98171,0xc8e1713bd55a4e6729f724c993589a8701d932f4,whassup,2020-10-24 18:23:03.026924,150000.0,SAND,3.16,474000.0
1433,False,83068,0xc8e1713bd55a4e6729f724c993589a8701d932f4,whassup,2020-10-24 18:22:30.311764,150000.0,SAND,3.16,474000.0
1434,False,98153,0xc8e1713bd55a4e6729f724c993589a8701d932f4,whassup,2020-10-24 18:21:50.919147,150000.0,SAND,3.16,474000.0
1435,False,98559,0xc8e1713bd55a4e6729f724c993589a8701d932f4,whassup,2020-10-24 18:21:18.713649,150000.0,SAND,3.16,474000.0
1436,False,98965,0xc8e1713bd55a4e6729f724c993589a8701d932f4,whassup,2020-10-24 18:20:48.460268,150000.0,SAND,3.16,474000.0
1437,False,96505,0xc8e1713bd55a4e6729f724c993589a8701d932f4,whassup,2020-10-24 18:20:17.964718,150000.0,SAND,3.16,474000.0
1438,False,96912,0xc8e1713bd55a4e6729f724c993589a8701d932f4,whassup,2020-10-24 18:19:52.893493,150000.0,SAND,3.16,474000.0
1439,False,98933,0xc8e1713bd55a4e6729f724c993589a8701d932f4,whassup,2020-10-24 18:19:22.788635,150000.0,SAND,3.16,474000.0
1440,False,98932,0xc8e1713bd55a4e6729f724c993589a8701d932f4,whassup,2020-10-24 18:18:48.095175,150000.0,SAND,3.16,474000.0
1441,False,98931,0xc8e1713bd55a4e6729f724c993589a8701d932f4,whassup,2020-10-24 18:18:09.259099,150000.0,SAND,3.16,474000.0
1442,False,99339,0xc8e1713bd55a4e6729f724c993589a8701d932f4,whassup,2020-10-24 18:17:35.518060,150000.0,SAND,3.16,474000.0
1443,False,99749,0xc8e1713bd55a4e6729f724c993589a8701d932f4,whassup,2020-10-24 18:17:02.575327,150000.0,SAND,3.16,474000.0
1444,False,99748,0xc8e1713bd55a4e6729f724c993589a8701d932f4,whassup,2020-10-24 18:16:15.342571,150000.0,SAND,3.16,474000.0
1445,False,99747,0xc8e1713bd55a4e6729f724c993589a8701d932f4,whassup,2020-10-24 18:15:44.215439,150000.0,SAND,3.16,474000.0
1446,False,100156,0xc8e1713bd55a4e6729f724c993589a8701d932f4,whassup,2020-10-24 18:15:13.247321,150000.0,SAND,3.16,474000.0
1447,False,100155,0xc8e1713bd55a4e6729f724c993589a8701d932f4,whassup,2020-10-24 18:14:40.660432,150000.0,SAND,3.16,474000.0
1448,False,100154,0xc8e1713bd55a4e6729f724c993589a8701d932f4,whassup,2020-10-24 18:14:10.826965,150000.0,SAND,3.16,474000.0
1449,False,93191,0xc8e1713bd55a4e6729f724c993589a8701d932f4,whassup,2020-10-24 17:55:24.283340,150000.0,SAND,3.16,474000.0
1450,False,94005,0xc8e1713bd55a4e6729f724c993589a8701d932f4,whassup,2020-10-24 17:54:41.941618,150000.0,SAND,3.16,474000.0
1451,False,95637,0xc8e1713bd55a4e6729f724c993589a8701d932f4,whassup,2020-10-24 17:54:01.560231,150000.0,SAND,3.16,474000.0
1452,False,96045,0xc8e1713bd55a4e6729f724c993589a8701d932f4,whassup,2020-10-24 17:53:21.571000,150000.0,SAND,3.16,474000.0
1453,False,96861,0xc8e1713bd55a4e6729f724c993589a8701d932f4,whassup,2020-10-24 17:52:24.727445,150000.0,SAND,3.16,474000.0
1454,False,97269,0xc8e1713bd55a4e6729f724c993589a8701d932f4,whassup,2020-10-24 17:51:48.422227,150000.0,SAND,3.16,474000.0
1455,False,96451,0xc8e1713bd55a4e6729f724c993589a8701d932f4,whassup,2020-10-24 17:51:15.433231,150000.0,SAND,3.16,474000.0
1456,False,93596,0xc8e1713bd55a4e6729f724c993589a8701d932f4,whassup,2020-10-24 17:50:18.636335,150000.0,SAND,3.16,474000.0
1457,False,94004,0xc8e1713bd55a4e6729f724c993589a8701d932f4,whassup,2020-10-24 17:49:29.760619,150000.0,SAND,3.16,474000.0
1458,False,94412,0xc8e1713bd55a4e6729f724c993589a8701d932f4,whassup,2020-10-24 17:48:53.055594,150000.0,SAND,3.16,474000.0
1459,False,94820,0xc8e1713bd55a4e6729f724c993589a8701d932f4,whassup,2020-10-24 17:48:20.048261,150000.0,SAND,3.16,474000.0
1460,False,95228,0xc8e1713bd55a4e6729f724c993589a8701d932f4,whassup,2020-10-24 17:47:38.048344,150000.0,SAND,3.16,474000.0
1461,False,95636,0xc8e1713bd55a4e6729f724c993589a8701d932f4,whassup,2020-10-24 17:46:58.765523,150000.0,SAND,3.16,474000.0
1462,False,96044,0xc8e1713bd55a4e6729f724c993589a8701d932f4,whassup,2020-10-24 17:46:12.534224,150000.0,SAND,3.16,474000.0
1463,False,96452,0xc8e1713bd55a4e6729f724c993589a8701d932f4,whassup,2020-10-24 17:45:20.174480,150000.0,SAND,3.16,474000.0
1464,False,96860,0xc8e1713bd55a4e6729f724c993589a8701d932f4,whassup,2020-10-24 17:44:32.409774,150000.0,SAND,3.16,474000.0
1465,False,97268,0xc8e1713bd55a4e6729f724c993589a8701d932f4,whassup,2020-10-24 17:28:27.845552,150000.0,SAND,3.16,474000.0
1466,False,84316,0xc8e1713bd55a4e6729f724c993589a8701d932f4,whassup,2020-10-24 17:21:16.846465,150000.0,SAND,3.16,474000.0
1467,False,89206,0xc8e1713bd55a4e6729f724c993589a8701d932f4,whassup,2020-10-24 17:20:36.359221,150000.0,SAND,3.16,474000.0
1468,False,89205,0xc8e1713bd55a4e6729f724c993589a8701d932f4,whassup,2020-10-24 17:20:01.787936,150000.0,SAND,3.16,474000.0
1469,False,91239,0xc8e1713bd55a4e6729f724c993589a8701d932f4,whassup,2020-10-24 17:19:21.801681,150000.0,SAND,3.16,474000.0
1470,False,82248,0xc8e1713bd55a4e6729f724c993589a8701d932f4,whassup,2020-10-24 17:18:42.353458,150000.0,SAND,3.16,474000.0
1471,False,89992,0xc8e1713bd55a4e6729f724c993589a8701d932f4,whassup,2020-10-24 17:18:00.704249,150000.0,SAND,3.16,474000.0
1478,False,66418,0x6e038891cd8d3c136298a8096fb29321a54ef493,Bibi,2020-10-24 06:54:21.800213,0.53,ETH,4323.28,2291.3384
1479,False,96141,0x62eb3e90696d302f80c48d859943f0e244823436,Fresh2Def,2020-10-24 06:43:38.971126,0.2,WETH,4312.01,862.402
1480,False,84290,0xc8e1713bd55a4e6729f724c993589a8701d932f4,whassup,2020-10-24 06:42:34.137629,150000.0,SAND,3.16,474000.0
1481,False,106716,0xc8e1713bd55a4e6729f724c993589a8701d932f4,whassup,2020-10-24 06:41:40.437706,150000.0,SAND,3.16,474000.0
1482,False,102573,0xc8e1713bd55a4e6729f724c993589a8701d932f4,whassup,2020-10-24 06:40:49.723015,150000.0,SAND,3.16,474000.0
1483,False,85430,0xc8e1713bd55a4e6729f724c993589a8701d932f4,whassup,2020-10-24 06:39:04.597658,150000.0,SAND,3.16,474000.0
1484,False,93613,0xc8e1713bd55a4e6729f724c993589a8701d932f4,whassup,2020-10-24 06:38:30.366579,150000.0,SAND,3.16,474000.0
1485,False,92386,0xc8e1713bd55a4e6729f724c993589a8701d932f4,whassup,2020-10-24 06:37:26.876081,150000.0,SAND,3.16,474000.0
1486,False,90346,0xc8e1713bd55a4e6729f724c993589a8701d932f4,whassup,2020-10-24 06:36:43.725309,150000.0,SAND,3.16,474000.0
1487,False,90356,0xc8e1713bd55a4e6729f724c993589a8701d932f4,whassup,2020-10-24 06:36:12.241319,150000.0,SAND,3.16,474000.0
1488,False,66418,0x0633654457a06aa12755d892187c083c3893dea7,Nebuluz,2020-10-24 06:27:57.597098,0.33,ETH,4323.28,1426.6824
1489,False,103492,0x4b0292facb3bf7c26def0b6aeb24133c6b5bd68d,HoldtheReign,2020-10-24 02:58:09.210182,2.0,ETH,4323.28,8646.56
1496,False,90138,0x9557a8765ee9cecf1848131d69a36701bf73a0c1,madebyt,2020-10-25 23:11:30.740321,0.53,WETH,4312.01,2285.3653000000004
1498,False,87503,0xf0abcfeaa30a95d32569fcf2b3a48bc7cb639871,BigWise,2020-10-25 22:53:25.011956,7.0,ETH,4323.28,30262.96
1499,False,90139,0x1627902c8aa6572894ce678d0703ead3dbf74d5e,kan_uto,2020-10-25 22:51:01.625262,2.0,ETH,4323.28,8646.56
1500,False,88513,0x1627902c8aa6572894ce678d0703ead3dbf74d5e,kan_uto,2020-10-25 22:49:58.865783,2.0,ETH,4323.28,8646.56
1504,False,131490,0x007880443b595eb375ab6b6566ad9a52630659ff,007,2020-10-25 21:24:23.538079,0.41,ETH,4323.28,1772.5448
1508,False,86030,0xf796c2bec1a9490e29aa12ed31d56153849265d7,9265d7,2020-10-25 17:25:22.540301,0.79,ETH,4323.28,3415.3912
1509,False,90546,0xf796c2bec1a9490e29aa12ed31d56153849265d7,9265d7,2020-10-25 17:25:01.983993,0.79,ETH,4323.28,3415.3912
1510,False,89723,0xf796c2bec1a9490e29aa12ed31d56153849265d7,9265d7,2020-10-25 17:24:35.263894,0.79,ETH,4323.28,3415.3912
1511,False,110207,0xe43840e77829b2df75959b7107d172060ab6bd87,nameN,2020-10-25 17:00:56.585748,5.5,ETH,4323.28,23778.039999999997
1512,False,102884,0xe43840e77829b2df75959b7107d172060ab6bd87,nameN,2020-10-25 16:57:30.265836,3.0,ETH,4323.28,12969.84
1513,False,89007,0xe43840e77829b2df75959b7107d172060ab6bd87,nameN,2020-10-25 16:56:50.522599,2.0,ETH,4323.28,8646.56
1514,False,92293,0xe43840e77829b2df75959b7107d172060ab6bd87,nameN,2020-10-25 16:55:55.311104,2.5,ETH,4323.28,10808.199999999999
1515,False,96794,0xe43840e77829b2df75959b7107d172060ab6bd87,nameN,2020-10-25 16:54:45.972118,2.0,ETH,4323.28,8646.56
1519,False,36194,0x4b0292facb3bf7c26def0b6aeb24133c6b5bd68d,HoldtheReign,2020-10-25 16:43:55.239937,1.5,ETH,4323.28,6484.92
1520,False,123301,0x5a8c9e714082f1af7eb9d12600fbcfb91dfe2258,CryptoGainz,2020-10-25 15:45:42.793867,0.53,ETH,4323.28,2291.3384
1521,False,122894,0x5a8c9e714082f1af7eb9d12600fbcfb91dfe2258,CryptoGainz,2020-10-25 15:45:31.331887,0.53,ETH,4323.28,2291.3384
1522,False,122893,0x5a8c9e714082f1af7eb9d12600fbcfb91dfe2258,CryptoGainz,2020-10-25 15:45:20.673620,0.53,ETH,4323.28,2291.3384
1523,False,123302,0x5a8c9e714082f1af7eb9d12600fbcfb91dfe2258,CryptoGainz,2020-10-25 15:45:09.928763,0.53,ETH,4323.28,2291.3384
1524,False,138409,0x5a8c9e714082f1af7eb9d12600fbcfb91dfe2258,CryptoGainz,2020-10-25 15:44:59.065835,0.53,ETH,4323.28,2291.3384
1525,False,138817,0x5a8c9e714082f1af7eb9d12600fbcfb91dfe2258,CryptoGainz,2020-10-25 15:44:49.331212,0.53,ETH,4323.28,2291.3384
1526,False,138410,0x5a8c9e714082f1af7eb9d12600fbcfb91dfe2258,CryptoGainz,2020-10-25 15:44:37.832635,0.53,ETH,4323.28,2291.3384
1527,False,138818,0x5a8c9e714082f1af7eb9d12600fbcfb91dfe2258,CryptoGainz,2020-10-25 15:44:24.350896,0.53,ETH,4323.28,2291.3384
1528,False,115149,0x5a8c9e714082f1af7eb9d12600fbcfb91dfe2258,CryptoGainz,2020-10-25 15:44:11.089328,0.53,ETH,4323.28,2291.3384
1529,False,115151,0x5a8c9e714082f1af7eb9d12600fbcfb91dfe2258,CryptoGainz,2020-10-25 15:43:56.751397,0.53,ETH,4323.28,2291.3384
1530,False,115150,0x5a8c9e714082f1af7eb9d12600fbcfb91dfe2258,CryptoGainz,2020-10-25 15:43:08.126356,0.53,ETH,4323.28,2291.3384
1532,False,45946,0x0bd258d220c2524ca9992e873b03c1f556e3a385,crykaz_old,2020-10-25 14:59:47.198593,4.5,ETH,4323.28,19454.76
1533,False,78776,0x29afef1517b3179e4cf77fa93ced5c28d7b0b089,striker,2020-10-25 14:28:33.955564,0.53,ETH,4323.28,2291.3384
1534,False,30048,0x29afef1517b3179e4cf77fa93ced5c28d7b0b089,striker,2020-10-25 14:26:57.699772,0.8,ETH,4323.28,3458.624
1540,False,101393,0xc8e1713bd55a4e6729f724c993589a8701d932f4,whassup,2020-10-25 12:42:01.480997,150000.0,SAND,3.16,474000.0
1541,False,101818,0xc8e1713bd55a4e6729f724c993589a8701d932f4,whassup,2020-10-25 12:41:25.776714,150000.0,SAND,3.16,474000.0
1542,False,102226,0xc8e1713bd55a4e6729f724c993589a8701d932f4,whassup,2020-10-25 12:40:51.342714,150000.0,SAND,3.16,474000.0
1543,False,109186,0xc8e1713bd55a4e6729f724c993589a8701d932f4,whassup,2020-10-25 12:40:04.113793,150000.0,SAND,3.16,474000.0
1544,False,109185,0xc8e1713bd55a4e6729f724c993589a8701d932f4,whassup,2020-10-25 12:39:20.794036,150000.0,SAND,3.16,474000.0
1545,False,108776,0xc8e1713bd55a4e6729f724c993589a8701d932f4,whassup,2020-10-25 12:38:49.998124,150000.0,SAND,3.16,474000.0
1546,False,109184,0xc8e1713bd55a4e6729f724c993589a8701d932f4,whassup,2020-10-25 12:38:18.355845,150000.0,SAND,3.16,474000.0
1547,False,109592,0xc8e1713bd55a4e6729f724c993589a8701d932f4,whassup,2020-10-25 12:37:39.863703,150000.0,SAND,3.16,474000.0
1548,False,99809,0xc8e1713bd55a4e6729f724c993589a8701d932f4,whassup,2020-10-25 12:36:57.541288,150000.0,SAND,3.16,474000.0
1549,False,100217,0xc8e1713bd55a4e6729f724c993589a8701d932f4,whassup,2020-10-25 12:35:34.687069,150000.0,SAND,3.16,474000.0
1550,False,102674,0xc8e1713bd55a4e6729f724c993589a8701d932f4,whassup,2020-10-25 12:33:56.861392,150000.0,SAND,3.16,474000.0
1551,False,101864,0xc8e1713bd55a4e6729f724c993589a8701d932f4,whassup,2020-10-25 11:34:05.842052,150000.0,SAND,3.16,474000.0
1552,False,87177,0xc8e1713bd55a4e6729f724c993589a8701d932f4,whassup,2020-10-25 11:14:06.805841,150000.0,SAND,3.16,474000.0
1553,False,87585,0xc8e1713bd55a4e6729f724c993589a8701d932f4,whassup,2020-10-25 11:13:23.553622,150000.0,SAND,3.16,474000.0
1554,False,87172,0xc8e1713bd55a4e6729f724c993589a8701d932f4,whassup,2020-10-25 11:12:49.383820,150000.0,SAND,3.16,474000.0
1555,False,87171,0xc8e1713bd55a4e6729f724c993589a8701d932f4,whassup,2020-10-25 11:12:13.908504,150000.0,SAND,3.16,474000.0
1556,False,89601,0xc8e1713bd55a4e6729f724c993589a8701d932f4,whassup,2020-10-25 11:11:38.426930,150000.0,SAND,3.16,474000.0
1557,False,90009,0xc8e1713bd55a4e6729f724c993589a8701d932f4,whassup,2020-10-25 11:11:04.484461,150000.0,SAND,3.16,474000.0
1558,False,90417,0xc8e1713bd55a4e6729f724c993589a8701d932f4,whassup,2020-10-25 11:10:21.316583,150000.0,SAND,3.16,474000.0
1559,False,90824,0xc8e1713bd55a4e6729f724c993589a8701d932f4,whassup,2020-10-25 11:09:48.990225,150000.0,SAND,3.16,474000.0
1560,False,89597,0xc8e1713bd55a4e6729f724c993589a8701d932f4,whassup,2020-10-25 11:08:46.199317,150000.0,SAND,3.16,474000.0
1561,False,90413,0xc8e1713bd55a4e6729f724c993589a8701d932f4,whassup,2020-10-25 11:08:13.330510,150000.0,SAND,3.16,474000.0
1572,False,146146,0xd1abd24e8615f27a252cf65f933f5b1abd1f51cd,Sunshine2019,2020-10-25 05:42:40.598091,5000.0,SAND,3.16,15800.0
1573,False,146145,0xd1abd24e8615f27a252cf65f933f5b1abd1f51cd,Sunshine2019,2020-10-25 05:41:59.248291,6000.0,SAND,3.16,18960.0
1574,False,144922,0xd1abd24e8615f27a252cf65f933f5b1abd1f51cd,Sunshine2019,2020-10-25 05:40:53.999812,0.53,WETH,4312.01,2285.3653000000004
1577,False,145738,0xd1abd24e8615f27a252cf65f933f5b1abd1f51cd,Sunshine2019,2020-10-25 05:35:13.870649,0.53,WETH,4312.01,2285.3653000000004
1578,False,146143,0xd1abd24e8615f27a252cf65f933f5b1abd1f51cd,Sunshine2019,2020-10-25 05:34:24.432101,0.53,WETH,4312.01,2285.3653000000004
1579,False,145327,0xd1abd24e8615f27a252cf65f933f5b1abd1f51cd,Sunshine2019,2020-10-25 05:33:30.683985,0.53,WETH,4312.01,2285.3653000000004
1580,False,144511,0xd1abd24e8615f27a252cf65f933f5b1abd1f51cd,Sunshine2019,2020-10-25 05:33:03.753342,0.53,WETH,4312.01,2285.3653000000004
1581,False,146144,0xd1abd24e8615f27a252cf65f933f5b1abd1f51cd,Sunshine2019,2020-10-25 05:32:21.234080,0.53,WETH,4312.01,2285.3653000000004
1582,False,145734,0xd1abd24e8615f27a252cf65f933f5b1abd1f51cd,Sunshine2019,2020-10-25 05:31:51.235343,0.53,WETH,4312.01,2285.3653000000004
1583,False,145735,0xd1abd24e8615f27a252cf65f933f5b1abd1f51cd,Sunshine2019,2020-10-25 05:31:20.156287,0.53,WETH,4312.01,2285.3653000000004
1584,False,145736,0xd1abd24e8615f27a252cf65f933f5b1abd1f51cd,Sunshine2019,2020-10-25 05:30:51.283762,0.53,WETH,4312.01,2285.3653000000004
1585,False,145737,0xd1abd24e8615f27a252cf65f933f5b1abd1f51cd,Sunshine2019,2020-10-25 05:30:23.136963,0.53,WETH,4312.01,2285.3653000000004
1586,False,145739,0xd1abd24e8615f27a252cf65f933f5b1abd1f51cd,Sunshine2019,2020-10-25 05:30:00.747210,0.53,WETH,4312.01,2285.3653000000004
1587,False,145331,0xd1abd24e8615f27a252cf65f933f5b1abd1f51cd,Sunshine2019,2020-10-25 05:29:38.411015,0.53,WETH,4312.01,2285.3653000000004
1588,False,145330,0xd1abd24e8615f27a252cf65f933f5b1abd1f51cd,Sunshine2019,2020-10-25 05:29:14.725127,0.53,WETH,4312.01,2285.3653000000004
1589,False,145326,0xd1abd24e8615f27a252cf65f933f5b1abd1f51cd,Sunshine2019,2020-10-25 05:28:50.864663,0.53,WETH,4312.01,2285.3653000000004
1590,False,146551,0xd1abd24e8615f27a252cf65f933f5b1abd1f51cd,Sunshine2019,2020-10-25 05:28:08.356203,0.53,WETH,4312.01,2285.3653000000004
1591,False,27557,0x300e8a7f64be5a9cfb9e92749def8111b856a7ec,Gienpeart,2020-10-25 04:54:29.052149,0.43,ETH,4323.28,1859.0104
1593,False,35712,0x300e8a7f64be5a9cfb9e92749def8111b856a7ec,Gienpeart,2020-10-25 04:54:02.843572,0.43,ETH,4323.28,1859.0104
1599,False,103900,0x4b0292facb3bf7c26def0b6aeb24133c6b5bd68d,HoldtheReign,2020-10-25 04:19:20.748254,1.3,ETH,4323.28,5620.264
1606,False,15326,0x1099b5eaf607a0df14f5da3c6c8fd06c74d23de0,Lootez,2020-10-25 03:21:51.377085,0.45,ETH,4323.28,1945.4759999999999
1607,False,15733,0x1099b5eaf607a0df14f5da3c6c8fd06c74d23de0,Lootez,2020-10-25 03:18:25.231427,0.45,ETH,4323.28,1945.4759999999999
1608,False,141696,0x007880443b595eb375ab6b6566ad9a52630659ff,007,2020-10-25 03:15:50.295201,0.42,ETH,4323.28,1815.7776
1609,False,14917,0x1099b5eaf607a0df14f5da3c6c8fd06c74d23de0,Lootez,2020-10-25 03:12:55.682071,0.45,ETH,4323.28,1945.4759999999999
1610,False,144919,0xd1abd24e8615f27a252cf65f933f5b1abd1f51cd,Sunshine2019,2020-10-25 02:59:21.815947,0.53,WETH,4312.01,2285.3653000000004
1611,False,144510,0xd1abd24e8615f27a252cf65f933f5b1abd1f51cd,Sunshine2019,2020-10-25 02:58:52.692722,0.6,WETH,4312.01,2587.206
1612,False,146142,0xd1abd24e8615f27a252cf65f933f5b1abd1f51cd,Sunshine2019,2020-10-25 02:58:16.405533,0.65,WETH,4312.01,2802.8065
1613,False,144513,0xd1abd24e8615f27a252cf65f933f5b1abd1f51cd,Sunshine2019,2020-10-25 02:57:43.546365,0.53,WETH,4312.01,2285.3653000000004
1614,False,145329,0xd1abd24e8615f27a252cf65f933f5b1abd1f51cd,Sunshine2019,2020-10-25 02:57:00.699242,0.53,WETH,4312.01,2285.3653000000004
1615,False,144515,0xd1abd24e8615f27a252cf65f933f5b1abd1f51cd,Sunshine2019,2020-10-25 02:56:35.878045,0.6,WETH,4312.01,2587.206
1616,False,144921,0xd1abd24e8615f27a252cf65f933f5b1abd1f51cd,Sunshine2019,2020-10-25 02:56:07.802997,0.53,WETH,4312.01,2285.3653000000004
1617,False,145328,0xd1abd24e8615f27a252cf65f933f5b1abd1f51cd,Sunshine2019,2020-10-25 02:55:44.752166,0.53,WETH,4312.01,2285.3653000000004
1618,False,144923,0xd1abd24e8615f27a252cf65f933f5b1abd1f51cd,Sunshine2019,2020-10-25 02:55:18.399062,0.53,WETH,4312.01,2285.3653000000004
1619,False,144918,0xd1abd24e8615f27a252cf65f933f5b1abd1f51cd,Sunshine2019,2020-10-25 02:54:54.746385,0.53,WETH,4312.01,2285.3653000000004
1620,False,144920,0xd1abd24e8615f27a252cf65f933f5b1abd1f51cd,Sunshine2019,2020-10-25 02:54:33.366898,0.53,WETH,4312.01,2285.3653000000004
1621,False,144514,0xd1abd24e8615f27a252cf65f933f5b1abd1f51cd,Sunshine2019,2020-10-25 02:54:05.709957,0.53,WETH,4312.01,2285.3653000000004
1622,False,144512,0xd1abd24e8615f27a252cf65f933f5b1abd1f51cd,Sunshine2019,2020-10-25 02:53:40.529507,0.53,WETH,4312.01,2285.3653000000004
1623,False,146552,0xd1abd24e8615f27a252cf65f933f5b1abd1f51cd,Sunshine2019,2020-10-25 02:51:34.478911,0.53,WETH,4312.01,2285.3653000000004
1624,False,146550,0xd1abd24e8615f27a252cf65f933f5b1abd1f51cd,Sunshine2019,2020-10-25 02:51:11.180191,0.53,WETH,4312.01,2285.3653000000004
1625,False,146553,0xd1abd24e8615f27a252cf65f933f5b1abd1f51cd,Sunshine2019,2020-10-25 02:50:37.929282,0.53,WETH,4312.01,2285.3653000000004
1626,False,146555,0xd1abd24e8615f27a252cf65f933f5b1abd1f51cd,Sunshine2019,2020-10-25 02:50:00.157337,0.53,WETH,4312.01,2285.3653000000004
1628,False,146554,0xd1abd24e8615f27a252cf65f933f5b1abd1f51cd,Sunshine2019,2020-10-25 02:39:55.688653,0.53,WETH,4312.01,2285.3653000000004
1629,False,146147,0xd1abd24e8615f27a252cf65f933f5b1abd1f51cd,Sunshine2019,2020-10-25 02:39:17.013382,0.53,WETH,4312.01,2285.3653000000004
1630,False,153916,0xd1abd24e8615f27a252cf65f933f5b1abd1f51cd,Sunshine2019,2020-10-25 02:38:05.969969,0.53,WETH,4312.01,2285.3653000000004
1631,False,153509,0xd1abd24e8615f27a252cf65f933f5b1abd1f51cd,Sunshine2019,2020-10-25 02:37:39.086971,0.53,WETH,4312.01,2285.3653000000004
1637,False,144511,0xd1abd24e8615f27a252cf65f933f5b1abd1f51cd,Sunshine2019,2020-10-26 23:20:18.862012,0.45,WETH,4312.01,1940.4045
1638,False,144922,0xd1abd24e8615f27a252cf65f933f5b1abd1f51cd,Sunshine2019,2020-10-26 23:19:41.269748,0.35,WETH,4312.01,1509.2035
1639,False,144920,0xd1abd24e8615f27a252cf65f933f5b1abd1f51cd,Sunshine2019,2020-10-26 23:19:08.175150,0.38,WETH,4312.01,1638.5638000000001
1640,False,146553,0xd1abd24e8615f27a252cf65f933f5b1abd1f51cd,Sunshine2019,2020-10-26 23:18:38.110173,0.39,WETH,4312.01,1681.6839000000002
1641,False,146147,0xd1abd24e8615f27a252cf65f933f5b1abd1f51cd,Sunshine2019,2020-10-26 23:17:59.494641,0.39,WETH,4312.01,1681.6839000000002
1642,False,153916,0xd1abd24e8615f27a252cf65f933f5b1abd1f51cd,Sunshine2019,2020-10-26 23:17:32.076250,0.45,WETH,4312.01,1940.4045
